PostId,CreationDate,Name,Score,Text
2709821,2018-01-12 04:45:25,Answers,13,"<p>First of all, self is a conventional name, you could put anything else (being coherent) in its stead.</p>

<p>It refers to the object itself, so when you are using it, you are declaring that .name and .age are properties of the Student objects (note, not of the Student class) you are going to create.</p>

<pre><code>class Student:
    #called each time you create a new Student instance
    def __init__(self,name,age): #special method to initialize
        self.name=name
        self.age=age

    def __str__(self): #special method called for example when you use print
        return ""Student %s is %s years old"" %(self.name,self.age)

    def call(self, msg): #silly example for custom method
        return (""Hey, %s! ""+msg) %self.name

#initializing two instances of the student class
bob=Student(""Bob"",20)
alice=Student(""Alice"",19)

#using them
print bob.name
print bob.age
print alice #this one only works if you define the __str__ method
print alice.call(""Come here!"") #notice you don't put a value for self

#you can modify attributes, like when alice ages
alice.age=20
print alice
</code></pre>

<p><a href=""http://labs.codecademy.com/DJ9z#:workspace"" rel=""noreferrer"">Code is here </a></p>
"
2709821,2018-01-18 01:47:45,Edit Tags,,<python><class><oop><self>
2709821,2018-08-01 10:53:25,Answers,8,"<p>The use of the argument, conventionally called <code>self</code> isn't as hard to understand, as is why is it necessary? Or as to why explicitly mention it? That, I suppose, is a bigger question for most users who look up this question, or if it is not, they will certainly have the same question as they move forward learning python. I recommend them to read these couple of blogs:</p>
<p><a href=""https://pythontips.com/2013/08/07/the-self-variable-in-python-explained/"" rel=""nofollow noreferrer"">1: Use of self explained</a></p>
<p>Note that it is not a keyword.</p>
<blockquote>
<p>The first argument of every class method, including init, is always a reference to the current instance of the class. By convention, this argument is always named self. In the init method, self refers to the newly created object; in other class methods, it refers to the instance whose method was called. For example the below code is the same as the above code.</p>
</blockquote>
<p><a href=""http://neopythonic.blogspot.com/2008/10/why-explicit-self-has-to-stay.html"" rel=""nofollow noreferrer"">2: Why do we have it this way and why can we not eliminate it as an argument, like Java, and have a keyword instead</a></p>
<p>Another thing I would like to add is, an optional <code>self</code> argument allows me to declare static methods inside a class, by not writing <code>self</code>.</p>
<p>Code examples:</p>
<pre><code>class MyClass():
    def staticMethod():
        print(&quot;This is a static method&quot;) 

    def objectMethod(self):
        print(&quot;This is an object method which needs an instance of a class, and that is what self refers to&quot;) 
</code></pre>
<p><strong>PS</strong>:This works only in Python 3.x.</p>
<p>In previous versions, you have to explicitly add <code>@staticmethod</code> decorator, otherwise <code>self</code> argument is obligatory.</p>
"
2709821,2019-05-23 16:32:30,Answers,1,"<h3><em><code>self</code> is inevitable.</em></h3>

<p>There was just a <a href=""https://www.artima.com/weblogs/viewpost.jsp?thread=239003"" rel=""nofollow noreferrer"">question</a> should <code>self</code> be implicit or explicit.
<a href=""https://en.wikipedia.org/wiki/Guido_van_Rossum"" rel=""nofollow noreferrer""><code>Guido van Rossum</code></a> resolved this question saying <a href=""https://neopythonic.blogspot.com/2008/10/why-explicit-self-has-to-stay.html"" rel=""nofollow noreferrer""><code>self</code> has to stay</a>.</p>

<h3><em>So where the <code>self</code> live?</em></h3>

<p>If we would just stick to functional programming we would not need <code>self</code>.
Once we enter the <em>Python OOP</em> we find <code>self</code> there.</p>

<p>Here is the typical use case <code>class C</code> with the method <code>m1</code></p>

<pre><code>class C:
    def m1(self, arg):
        print(self, ' inside')
        pass

ci =C()
print(ci, ' outside')
ci.m1(None)
print(hex(id(ci))) # hex memory address
</code></pre>

<hr>

<p>This program will output:</p>

<pre><code>&lt;__main__.C object at 0x000002B9D79C6CC0&gt;  outside
&lt;__main__.C object at 0x000002B9D79C6CC0&gt;  inside
0x2b9d79c6cc0
</code></pre>

<p>So <code>self</code> holds the memory address of the class instance.
<em>The purpose</em> of <code>self</code> would be to hold the reference for <em>instance methods</em> and for us to have <strong>explicit</strong> access to that reference.     </p>

<hr>

<p><sub>Note there are three different types of class methods: </sub></p>

<ul>
<li><sub>static methods (read: functions), </sub></li>
<li><sub>class methods, </sub></li>
<li><sub>instance methods (mentioned).</sub></li>
</ul>
"
2709821,2019-06-29 23:25:57,Edit Title,,"What is the purpose of the word 'self', in Python?"
2709821,2019-10-28 02:15:18,Answers,3,"<p>self is acting as like current object name or instance of class .</p>

<pre><code># Self explanation.


 class classname(object):

    def __init__(self,name):

        self.name=name
        # Self is acting as a replacement of object name.
        #self.name=object1.name

   def display(self):
      print(""Name of the person is :"",self.name)
      print(""object name:"",object1.name)


 object1=classname(""Bucky"")
 object2=classname(""ford"")

 object1.display()
 object2.display()

###### Output 
Name of the person is : Bucky
object name: Bucky
Name of the person is : ford
object name: Bucky
</code></pre>
"
2709821,2020-02-26 10:39:14,Answers,0,"<p>from the <a href=""https://docs.python.org/3/tutorial/classes.html#method-objects"" rel=""nofollow noreferrer"">docs</a>, </p>

<blockquote>
  <p>the special thing about methods is that the instance object is passed as the first argument of the function. In our example, the call <code>x.f()</code> is exactly equivalent to <code>MyClass.f(x)</code>. In general, calling a method with a list of n arguments is equivalent to calling the corresponding function with an argument list that is created by inserting the method’s instance object before the first argument.</p>
</blockquote>

<p>preceding this the related snippet,</p>

<pre><code>class MyClass:
    """"""A simple example class""""""
    i = 12345

    def f(self):
        return 'hello world'
</code></pre>

<p><code>x = MyClass()
</code></p>
"
2709821,2020-03-25 22:30:50,Edit Title,,What is the purpose of the word 'self'?
2709821,2020-06-23 13:50:57,Answers,-1,"<p>I would say for Python at least, the self parameter can be thought of as a placeholder.
Take a look at this:</p>
<pre><code>class Person:
  def __init__(self, name, age):
    self.name = name
    self.age = age

p1 = Person(&quot;John&quot;, 36)

print(p1.name)
print(p1.age)
</code></pre>
<p>Self in this case and a lot of others was used as a method to say store the name value. However, after that, we use the p1 to assign it to the class we're using. Then when we print it we use the same p1 keyword.</p>
<p>Hope this helps for Python!</p>
"
2709821,2020-08-08 21:49:05,Answers,2,"<p>&quot;self&quot; keyword holds the reference of class and it is upto you if you want to use it or not but if you notice, whenever you create a new method in python, python automatically write self keyword for you. If you do some R&amp;D, you will notice that if you create say two methods in a class and try to call one inside another, it does not recognize method unless you add self (reference of class).</p>
<pre><code>class testA:
def __init__(self):
    print('ads')
def m1(self):
    print('method 1')
    self.m2()
def m2(self):
    print('method 2')
</code></pre>
<p>Below code throws unresolvable reference error.</p>
<pre><code>class testA:
def __init__(self):
    print('ads')
def m1(self):
    print('method 1')
    m2()  #throws unresolvable reference error as class does not know if m2 exist in class scope
def m2(self):
    print('method 2')
</code></pre>
<p>Now let see below example</p>
<pre><code>class testA:
def __init__(self):
    print('ads')
def m1(self):
    print('method 1')
def m2():
    print('method 2')
</code></pre>
<p>Now when you create object of class testA, you can call method m1() using class object like this as method m1() has included self keyword</p>
<pre><code>obj = testA()
obj.m1()
</code></pre>
<p>But if you want to call method m2(), because is has no self reference so you can call m2() directly using class name like below</p>
<pre><code>testA.m2()
</code></pre>
<p>But keep in practice to live with self keyword as there are other benefits too of it like creating global variable inside and so on.</p>
"
2709821,2020-12-27 00:13:06,Answers,0,"<p>my little 2 cents</p>
<p>In this class Person, we defined out <strong>init</strong> method with the self and interesting thing to notice here is the memory location of both the <strong>self</strong> and instance variable <strong>p</strong> is same <code>&lt;__main__.Person object at 0x106a78fd0&gt;</code></p>
<pre><code>class Person:

    def __init__(self, name, age):
        self.name = name 
        self.age = age 

    def say_hi(self):
        print(&quot;the self is at:&quot;, self)
        print((f&quot;hey there, my name is {self.name} and I am {self.age} years old&quot;))

    def say_bye(self):
        print(&quot;the self is at:&quot;, self)
        print(f&quot;good to see you {self.name}&quot;)

p = Person(&quot;john&quot;, 78)
print(&quot;the p is at&quot;,p)
p.say_hi()  
p.say_bye() 
</code></pre>
<p>so as explained in above, both self and instance variable are same object.</p>
"
